,0,1,2,3,4
50474369,"Apartmento en zona tranquila, TERRAZA, VISTAS,WIFI",https://www.airbnb.es/rooms/50474369?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399376_G4QoiICIJSMKNlRs,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.16045,-16.76461']",37€ 
32963417,Bonita Casa Con Espectacular Vista Al Mar,https://www.airbnb.es/rooms/32963417?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399388_tn%2BLF3l%2BmLYMPs3Q,4 huéspedes · 2 dormitorios · 3 camas · 2 baños,"['28.17408,-16.74477']",43€ 
9913132?,"Wood & Forest ""La Cabañita""",https://www.airbnb.es/rooms/9913132?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399400_8YQs40gSdUcXgWIr,4 huéspedes · 1 dormitorio · 4 camas · 1 baño,"['28.15353,-16.71686']",44€
2913646?,ETERNA PRIMAVERA JACUZZI & TERRAZA PRIVADA,https://www.airbnb.es/rooms/2913646?adults=2&children=0&infants=0&check_in=2022-05-04&check_out=2022-05-11&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399411_YdFzADsJsx2MVFFf,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],80€
44092875,Casa rural con vistas y BBQ en Tijoco Alto (Adeje),https://www.airbnb.es/rooms/44092875?adults=2&children=0&infants=0&check_in=2022-05-05&check_out=2022-05-12&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399423_YrV4Dc2uKgg6DV5r,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.1611,-16.7359']",75€
14794938,Estupendo Estudio en Finca .,https://www.airbnb.es/rooms/14794938?adults=2&children=0&infants=0&check_in=2022-05-16&check_out=2022-05-23&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399435_WhhkVjnccSiSNNiE,2 huéspedes · Estudio · 1 cama · 1 baño,[],60€
35545247,Retiro ecológico romántico,https://www.airbnb.es/rooms/35545247?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399446_aLbETKzh0vcchtu5,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.15292,-16.73201']",81€
24627362,Casa Rural La Tajona,https://www.airbnb.es/rooms/24627362?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399458_q3yA448yLnBZdk3o,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.15662,-16.74746']",78€
16083565,Casa Jacinta con Jacuzzi en Jardin,https://www.airbnb.es/rooms/16083565?adults=2&children=0&infants=0&check_in=2022-05-01&check_out=2022-05-08&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399470_HmpUAqvIMN%2FxUiEd,"3 huéspedes · 1 dormitorio · 2 camas · 2,5 baños","['28.15303,-16.72846']",80€ 
53679678,Casa Tortuga con encantadoras vistas a La Gomera,https://www.airbnb.es/rooms/53679678?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=a7a166e4-16d7-4fbc-9eb8-b4679cb3546b&source_impression_id=p3_1646399481_TvK1d0%2FZaXFx2dAx,3 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.17846,-16.74576']",84€ 
