,0,1,2,3,4
45399358,TENERIFE--Santiago del Teide--Casa Mila 1,https://www.airbnb.es/rooms/45399358?adults=2&children=0&infants=0&check_in=2022-05-02&check_out=2022-05-09&federated_search_id=c6b29711-e01c-4938-b120-db08ac5c7e78&source_impression_id=p3_1646450853_bvw58qLHixV27qKr,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.29423,-16.81414']",45€
51799701,Agradable casita con patio,https://www.airbnb.es/rooms/51799701?adults=2&children=0&infants=0&check_in=2022-05-12&check_out=2022-05-19&federated_search_id=c6b29711-e01c-4938-b120-db08ac5c7e78&source_impression_id=p3_1646450865_dQMjKjC1OXWleaqX,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.29638,-16.81595']",40€
37581696,Habitación Drago - Casa Fina,https://www.airbnb.es/rooms/37581696?adults=2&children=0&infants=0&check_in=2022-05-17&check_out=2022-05-24&federated_search_id=c6b29711-e01c-4938-b120-db08ac5c7e78&source_impression_id=p3_1646450877_o7nfUju9mwdaskVI,3 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"['28.29459,-16.81539']",50€ 
35895326,Habitación Tajinaste - Casa Fina,https://www.airbnb.es/rooms/35895326?adults=2&children=0&infants=0&check_in=2022-05-16&check_out=2022-05-23&federated_search_id=c6b29711-e01c-4938-b120-db08ac5c7e78&source_impression_id=p3_1646450889_D5ZsYG1Rfi0Fz2i3,4 huéspedes · 1 dormitorio · 3 camas · 1 baño privado,"['28.2958,-16.8158']",65€ 
37582919,Habitación Tunera - Casa Fina,https://www.airbnb.es/rooms/37582919?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=c6b29711-e01c-4938-b120-db08ac5c7e78&source_impression_id=p3_1646450901_PKKahDIJrZAGwRnQ,2 huéspedes · 1 dormitorio · 2 camas · 1 baño privado,"['28.29602,-16.81511']",67€ 
55797136,Casa rural La Era. Tranquilidad=desconexión,https://www.airbnb.es/rooms/557971365482990436?adults=2&children=0&infants=0&check_in=2022-05-01&check_out=2022-05-08&federated_search_id=c6b29711-e01c-4938-b120-db08ac5c7e78&source_impression_id=p3_1646450913_B6x770Fkoq0n8AEV,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.29694,-16.81525']",100€
39308363,Casa La Era,https://www.airbnb.es/rooms/39308363?adults=2&children=0&infants=0&check_in=2022-05-15&check_out=2022-05-22&federated_search_id=c6b29711-e01c-4938-b120-db08ac5c7e78&source_impression_id=p3_1646450924_ccemb%2FIjQPmrLpm7,"6 huéspedes · 3 dormitorios · 5 camas · 1,5 baños","['28.29547,-16.81476']",81€
50000279,Co-Living Rural Habitacion privada,https://www.airbnb.es/rooms/50000279?adults=2&children=0&infants=0&check_in=2022-05-27&check_out=2022-06-03&federated_search_id=c6b29711-e01c-4938-b120-db08ac5c7e78&source_impression_id=p3_1646450936_KqbtldcLIPSXpZv%2F,"2 huéspedes · 1 dormitorio · 2 camas · 1,5 baños","['28.29807,-16.81575']",98€
50004743,"Co-Living Habitación Privada independiente, La era",https://www.airbnb.es/rooms/50004743?adults=2&children=0&infants=0&check_in=2022-05-27&check_out=2022-06-03&federated_search_id=c6b29711-e01c-4938-b120-db08ac5c7e78&source_impression_id=p3_1646450948_hnjhNPw91yVJdEFX,2 huéspedes · 1 dormitorio · 1 baño privado,"['28.29776,-16.81322']",121€
