,0,1,2,3,4
29262128,Suite junior perla,https://www.airbnb.es/rooms/29262128?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646393908_%2FbTtcVyjJbzsfBv2,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],50€
52064800,Apartamento playa caleta,https://www.airbnb.es/rooms/52064800?adults=2&children=0&infants=0&check_in=2022-05-25&check_out=2022-06-01&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646393920_ONyfBrGMasKaaCw%2B,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.10349,-16.75578']",35€
46722633,"Apartamento ""La Casita"" con jardín compartido, terrazas y Wi-Fi; aparcamiento disponible en la calle",https://www.airbnb.es/rooms/46722633?adults=2&children=0&infants=0&check_in=2022-05-09&check_out=2022-05-16&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646393931_MGAA9zZr5L%2FaWEZx,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.1393,-16.7588']",95€ 
52417596,"precioso apartamento con vistas, piscina y aparcamiento privado.",https://www.airbnb.es/rooms/52417596?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646393943_v%2BNTyqNgpLvMrA0n,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.1209,-16.7328']",42€
48049409,CORAL HOME🌴 WI-FI & Free Parking Space,https://www.airbnb.es/rooms/48049409?adults=2&children=0&infants=0&check_in=2022-05-04&check_out=2022-05-11&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646393955_yaOalZd28iGK2EbO,3 huéspedes · 2 dormitorios · 3 camas · 2 baños,[],50€ 
33451102,Apartamento con vistas al mar en Adeje,https://www.airbnb.es/rooms/33451102?adults=2&children=0&infants=0&check_in=2022-05-18&check_out=2022-05-25&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646393966_kSqK9HkQK5SNi0H2,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.12198,-16.72961']",40€
19801666,"La caleta ,adeje tenerife , apartamentos frente al mar",https://www.airbnb.es/rooms/19801666?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646393978_%2BSexkyr5AHPdArrC,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.10105,-16.75819']",54€ 
49184186,"Villa El Barranco con vistas al mar y a la montaña, piscina accesible para discapacitados y terraza",https://www.airbnb.es/rooms/49184186?adults=2&children=0&infants=0&check_in=2022-05-15&check_out=2022-05-22&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646393990_qESOuCpslYlctQG%2B,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.13531,-16.74413']",155€ 
36857518,Apartamento Lava,https://www.airbnb.es/rooms/36857518?adults=2&children=0&infants=0&check_in=2022-05-27&check_out=2022-06-03&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646394002_bTB1xPw%2F0FFI%2FkT%2B,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.12621,-16.72924']",52€
5050071?,#Pequeña casa con idílicas vistas,https://www.airbnb.es/rooms/5050071?adults=2&children=0&infants=0&check_in=2022-05-08&check_out=2022-05-15&federated_search_id=9398090b-dc74-419e-9541-e01115b5be4d&source_impression_id=p3_1646394013_Of94Z0exKYbDCMkQ,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.14049,-16.75773']",44€
