,0,1,2,3,4
53120645,Apartamento Vista Atlántico,https://www.airbnb.es/rooms/53120645?adults=2&children=0&infants=0&check_in=2022-05-08&check_out=2022-05-15&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390796_EiJ3Y%2B11NTqrpa4s,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.08937,-16.72407']",50€
45295550,Casa de vacaciones con vistas al mar y a la montaña,https://www.airbnb.es/rooms/45295550?adults=2&children=0&infants=0&check_in=2022-05-02&check_out=2022-05-09&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390807_daMWESHA9mWK6r2b,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.09115,-16.71949']",48€
50049039,Apartamento vista piscina,https://www.airbnb.es/rooms/50049039?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390819_7q9gOVU7LXu4HDG3,4 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.0937,-16.7208']",55€
39184587,Mi dulce sueño con las Torviscas,https://www.airbnb.es/rooms/39184587?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390831_tsaC%2BWtFd3Yd5L%2BL,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.0908,-16.7196']",38€
22976882,My Eden,https://www.airbnb.es/rooms/22976882?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390842_VGxQ%2B35ck1wiAVQZ,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"['28.08852,-16.72219']",30€ 
42821851,Apartment Kalima Costa Adeje,https://www.airbnb.es/rooms/42821851?adults=2&children=0&infants=0&check_in=2022-05-27&check_out=2022-06-03&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390854_DbeGksGgKODnmOTf,4 huéspedes · 2 dormitorios · 2 camas · 2 baños,"['28.09596,-16.72209']",56€
17663652,Apartamento en esquina con excelentes vistas al mar -Costa Adeje-,https://www.airbnb.es/rooms/17663652?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390867_Jw9CA3naEJp6VkFa,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.0901,-16.7196']",69€
49264493,APARTAMENTO COSTA ADEJE VISTA AL MAR Y MONTAÑA,https://www.airbnb.es/rooms/49264493?adults=2&children=0&infants=0&check_in=2022-05-01&check_out=2022-05-08&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390879_J7nE6HEu6UqN03S%2F,4 huéspedes · 2 dormitorios · 3 camas · 2 baños,"['28.0916,-16.7148']",68€
47994788,Mareverde Resort. Apartamento 1 habitación,https://www.airbnb.es/rooms/47994788?adults=2&children=0&infants=0&check_in=2022-05-08&check_out=2022-05-15&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390890_20cRbi6EjTQJQzRr,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.0872,-16.7295']",60€ 
34039908,Home2Book Amazing View Apartment Pool Adeje,https://www.airbnb.es/rooms/34039908?adults=2&children=0&infants=0&check_in=2022-05-07&check_out=2022-05-14&federated_search_id=b1726992-b2d6-4782-9d71-b7d572153343&source_impression_id=p3_1646390902_rhCPUwJEs4C%2F0MUg,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.08741,-16.72311']",122€ 
