,0,1,2,3,4
38179155,la terraza con vistas al mar,https://www.airbnb.es/rooms/38179155?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=e6467165-93e7-47ce-90d6-a6ec004f7412&source_impression_id=p3_1646242933_M%2BEnEmxph0N6%2Ff6p,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.3737,-16.7921']",49€
22134670,Beautiful traditional house in Masca,https://www.airbnb.es/rooms/22134670?adults=2&children=0&infants=0&check_in=2022-05-25&check_out=2022-06-01&federated_search_id=e6467165-93e7-47ce-90d6-a6ec004f7412&source_impression_id=p3_1646242944_D4tLq5VP%2FMrcrpgu,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.30496,-16.83668']",60€
38936975,"Garachico , Apartamento Estudio La Penca 2",https://www.airbnb.es/rooms/38936975?adults=2&children=0&infants=0&check_in=2022-05-08&check_out=2022-05-15&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243068_LD66ocHopZQC2nza,2 huéspedes · Estudio · 1 cama · 1 baño,"['28.37137,-16.76459']",39€
47254666,LIVE MASCA - ESTUDIO CASAS MORROCATANA TENERIFE,https://www.airbnb.es/rooms/47254666?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243104_WKPFpY6ENB3%2FBbYp,"2 huéspedes · 1 dormitorio · 2 camas · 1,5 baños","['28.3054,-16.8411']",50€
9142803?,Between the mountains and the sea,https://www.airbnb.es/rooms/9142803?adults=2&children=0&infants=0&check_in=2022-05-09&check_out=2022-05-16&federated_search_id=e6467165-93e7-47ce-90d6-a6ec004f7412&source_impression_id=p3_1646242980_goZUDXQ9%2FSv5O%2Bt8,4 huéspedes · 2 dormitorios · 3 camas · 2 baños,"['28.36786,-16.87602']",75€
15032430,"Apartamento Casco La Estrella, Cerca de Garachico",https://www.airbnb.es/rooms/15032430?adults=2&children=0&infants=0&check_in=2022-05-11&check_out=2022-05-18&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646242997_ivgdMBZTFD5ro6lP,"4 huéspedes · 1 dormitorio · 1 cama · 1,5 baños","['28.3663,-16.8189']",35€ 
7407305?,PENTHOUSE EN FRENTE DEL OCEANO WIFI,https://www.airbnb.es/rooms/7407305?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243021_RpEQF%2B9JLzwVc3%2FS,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.3725,-16.7903']",68€
14814052,"Apartamento Casco Los Silos, Cerca de Garachico",https://www.airbnb.es/rooms/14814052?adults=2&children=0&infants=0&check_in=2022-05-05&check_out=2022-05-12&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243033_kXgUB1CZrd5%2FkJOK,4 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.3667,-16.8197']",35€ 
51994706,HACIENDA LA DEHESA_Estudio,https://www.airbnb.es/rooms/51994706?adults=2&children=0&infants=0&check_in=2022-05-04&check_out=2022-05-11&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243045_f1s6RQR58660rA0U,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.37954,-16.85399']",120€
37741030,Casa Beta ven a disfrutarla!!!,https://www.airbnb.es/rooms/37741030?adults=2&children=0&infants=0&check_in=2022-05-11&check_out=2022-05-18&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243080_VuPP4isfjVZkISSQ,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.36713,-16.85337']",42€
50454978,Casa Mara Tenerife - Apartamento con dos camas con vista al mar,https://www.airbnb.es/rooms/50454978?adults=2&children=0&infants=0&check_in=2022-05-05&check_out=2022-05-12&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243092_pKTaBO%2BGoSphob0s,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.3675,-16.7719']",26€
35697616,Home2Book Nature Carrizales and Masca House & Wifi,https://www.airbnb.es/rooms/35697616?adults=2&children=0&infants=0&check_in=2022-05-17&check_out=2022-05-24&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243116_C%2BwJRL50T%2FhGtmWq,4 huéspedes · 2 dormitorios · 2 camas · 2 baños,"['28.32027,-16.85684']",142€ 
9648837?,Cozy house in a vineyard,https://www.airbnb.es/rooms/9648837?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243128_BEBoiQkLjfijap8t,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.36515,-16.78238']",75€
33046165,La Casita de Juana,https://www.airbnb.es/rooms/33046165?adults=2&children=0&infants=0&check_in=2022-05-28&check_out=2022-06-04&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243140_3GRonNBIv42Z1fU%2F,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.37308,-16.85323']",90€ 
9447364?,"Ático con terraza Anexa, Garachico.",https://www.airbnb.es/rooms/9447364?adults=2&children=0&infants=0&check_in=2022-05-13&check_out=2022-05-20&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243152_%2FvqGIu16tXAKPhUR,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.37435,-16.76647']",37€
47897304,"CASA DAVID, MASCA",https://www.airbnb.es/rooms/47897304?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243164_glB5xvupK7MciVnM,5 huéspedes · 3 dormitorios · 4 camas · 3 baños,"['28.30401,-16.83784']",64€
44702007,Casa panorámica con terraza y vistas,https://www.airbnb.es/rooms/44702007?adults=2&children=0&infants=0&check_in=2022-05-28&check_out=2022-06-04&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243176_h%2FfcK9KM932EPg7b,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.37196,-16.79412']",40€
43486205,"Hacienda LA DEHESA ""Apt 1 Dormitorio""",https://www.airbnb.es/rooms/43486205?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243188_Caf4HeEuJ1kgzrYc,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.37486,-16.85234']",140€
34323569,Home2Book Rustic House orchard +Wifi,https://www.airbnb.es/rooms/34323569?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243698_kZFHNAz9SIHEH0UK,"5 huéspedes · 2 dormitorios · 3 camas · 1,5 baños","['28.34113,-16.84839']",139€ 
27349183,Casa En Garachico,https://www.airbnb.es/rooms/27349183?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243212_1DGZTktR%2By%2F2fOCA,6 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.37276,-16.76492']",34€
18269809,Casa El Olivo con Terraza,https://www.airbnb.es/rooms/18269809?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=c2b0a3a6-7690-4908-b888-b9148ff85a80&source_impression_id=p3_1646243223_5CHIK9MNsR1k8yt7,5 huéspedes · 3 dormitorios · 4 camas · 1 baño,"['28.36611,-16.81725']",55€
19656497,Casa Emi. La alpispa.,https://www.airbnb.es/rooms/19656497?adults=2&children=0&infants=0&check_in=2022-05-15&check_out=2022-05-22&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243627_Jzl3ZCg81HUvUmI8,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.3653,-16.8154']",60€
15671048,"Estudio Casco Los Silos, Cerca de Garachico",https://www.airbnb.es/rooms/15671048?adults=2&children=0&infants=0&check_in=2022-05-03&check_out=2022-05-10&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243254_yo%2FSQDYcdI8dt2gC,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños","['28.3669,-16.8203']",28€ 
50455167,Casa Mara Tenerife - Estudio..,https://www.airbnb.es/rooms/50455167?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243266_XeRu8oDWG7mXNZmJ,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.36576,-16.77145']",20€
33506339,Casa de Campo El Herrero Parque Rural Protegido VV,https://www.airbnb.es/rooms/33506339?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243615_r1AsSfXBOuq%2F5v%2BX,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.34176,-16.84784']",54€
7402295?,Apartamento inmueble standing WIFI,https://www.airbnb.es/rooms/7402295?adults=2&children=0&infants=0&check_in=2022-05-08&check_out=2022-05-15&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243289_%2FAgYNpXnO4VxeOZB,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.37215,-16.79045']",62€
20793480,Amplio apartamento con terraza y excelentes vistas,https://www.airbnb.es/rooms/20793480?adults=2&children=0&infants=0&check_in=2022-05-11&check_out=2022-05-18&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243301_eWKMUyKeWG4U5VF2,4 huéspedes · 3 dormitorios · 3 camas · 1 baño,"['28.36585,-16.81447']",38€
31308946,Casa del Abuelo. Apartamento.,https://www.airbnb.es/rooms/31308946?adults=2&children=0&infants=0&check_in=2022-05-21&check_out=2022-05-28&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243313_GaGF9ucfoe5e4lel,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.37274,-16.85535']",70€
38289167,Sweet Home Masca,https://www.airbnb.es/rooms/38289167?adults=2&children=0&infants=0&check_in=2022-05-18&check_out=2022-05-25&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243325_9REMbbUbHq038C%2F7,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,"['28.3114,-16.8417']",79€
29278360,Casa Tía Tomasa,https://www.airbnb.es/rooms/29278360?adults=2&children=0&infants=0&check_in=2022-05-04&check_out=2022-05-11&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243580_P0f0D1TSz72mvUtF,4 huéspedes · 2 dormitorios · 3 camas · 2 baños,"['28.35618,-16.80235']",80€ 
34264043,MarJul-Disfruta de nuestra agradable temperatura .,https://www.airbnb.es/rooms/34264043?adults=2&children=0&infants=0&check_in=2022-05-11&check_out=2022-05-18&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243603_OCSuU1rCEUKCunUA,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.37111,-16.76766']",65€ 
56370282,Apartamento La Caleta,https://www.airbnb.es/rooms/563702828745659273?adults=2&children=0&infants=0&check_in=2022-05-16&check_out=2022-05-23&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243361_C%2BAHscem4%2F3AHNUN,2 huéspedes · Estudio · 1 cama · 1 baño,"['28.3726,-16.7915']",45€
43472502,MODERNO APARTAMENTO FRENTE AL MAR EN GARACHICO,https://www.airbnb.es/rooms/43472502?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243710_Qmp8zSWRgZmlDZMI,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.37365,-16.76566']",85€
3724752?,Live Garachico La Caleta,https://www.airbnb.es/rooms/3724752?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243384_bnBd1WiZzl%2BCimQ2,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.37251,-16.79339']",56€ 
16557221,Cómoda casita con barbacoa y buena conexión wifi,https://www.airbnb.es/rooms/16557221?adults=2&children=0&infants=0&check_in=2022-05-15&check_out=2022-05-22&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243396_5DLCRem4RU0ExM35,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.36432,-16.77384']",29€ 
55121342,"Casa Gudilia, luxury charming house",https://www.airbnb.es/rooms/551213427001797998?adults=2&children=0&infants=0&check_in=2022-05-01&check_out=2022-05-08&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243408_hDSzP4Qh8Y5KXAqY,5 huéspedes · 3 dormitorios · 3 camas · 2 baños,"['28.3695,-16.7793']",98€
47814483,Casa Guergue - 2 Habitaciones - Barbacoa,https://www.airbnb.es/rooms/47814483?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243420_LPErmZ6iVBV0SZGZ,4 huéspedes · 2 dormitorios · 2 camas · 2 baños,"['28.3035,-16.8367']",120€
28029093,Ciruelo - Paz y senderos en área natural protegida,https://www.airbnb.es/rooms/28029093?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243497_fb%2F3Dnx3DZqZTazR,4 huéspedes · 2 dormitorios · 3 camas · 2 baños,"['28.34584,-16.84568']",60€
22073217,La Casita Azul,https://www.airbnb.es/rooms/22073217?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243444_GprpxGFM4tOXNXVI,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.37632,-16.79592']",40€ 
22954684,Garachico Luxury,https://www.airbnb.es/rooms/22954684?adults=2&children=0&infants=0&check_in=2022-05-08&check_out=2022-05-15&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243456_2c4XJyDcQIwd1K2x,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.3736,-16.7651']",47€
43482125,"Hacienda LA DEHESA ""Apt 2 Dormitorios""",https://www.airbnb.es/rooms/43482125?adults=2&children=0&infants=0&check_in=2022-05-13&check_out=2022-05-20&federated_search_id=e7a5162d-f0f7-4742-917d-580b40d0d12e&source_impression_id=p3_1646243467_98sS19BHAFAeotBe,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.37575,-16.85297']",150€
21910434,Finca La Cancela,https://www.airbnb.es/rooms/21910434?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=cf10691c-eb9c-4518-8c62-31410cc6a6e5&source_impression_id=p3_1646243763_jq5rE2xDIfeV23P0,2 huéspedes · 1 dormitorio · 3 camas · 1 baño,"['28.3675,-16.8677']",57€
55131077,Apartamento en la costa de la Isla Baja,https://www.airbnb.es/rooms/551310774394888534?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243508_1Y1JOg2cDkKmmHe9,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.3751,-16.8112']",52€ 
50455126,Casa Mara Tenerife - Apartamento estándar con dos camas,https://www.airbnb.es/rooms/50455126?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243520_VobGmECwg33NTRwo,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.36584,-16.77182']",23€
10062227,"Adosado Isla Baja, Los Silos, Tenerife",https://www.airbnb.es/rooms/10062227?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243532_UIz3poBXkfocvwnR,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.3733,-16.8161']",48€
1843448?,LA CASA ROJA 55-AMPARO. Espacio para el descanso,https://www.airbnb.es/rooms/1843448?adults=2&children=0&infants=0&check_in=2022-05-08&check_out=2022-05-15&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243544_xV25wc9TCj1Sjpkw,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.3731,-16.7645']",65€
30885315,Home2Book Relax Apartment Buenavista +Wifi,https://www.airbnb.es/rooms/30885315?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243556_c9rQsytt7kRFoJ5r,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.37323,-16.85016']",97€ 
37170235,Averigua porqué este pueblo se llama Buenavista,https://www.airbnb.es/rooms/37170235?adults=2&children=0&infants=0&check_in=2022-05-28&check_out=2022-06-04&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243568_1zPcJUNUVxnbCJBL,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.36908,-16.84808']",40€
20881180,"Casa en Finca de Plátanos, con vistas al Mar.",https://www.airbnb.es/rooms/20881180?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243591_cpRxu7AkkpRFRG%2FT,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,[],45€
22205416,Casa Mamá Conchita,https://www.airbnb.es/rooms/22205416?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243639_5Xo2So7nB1qiNQeq,4 huéspedes · 2 dormitorios · 3 camas · 2 baños,"['28.36628,-16.81687']",50€ 
15850535,Casa Canaria La Fortaleza.,https://www.airbnb.es/rooms/15850535?adults=2&children=0&infants=0&check_in=2022-05-25&check_out=2022-06-01&federated_search_id=cf10691c-eb9c-4518-8c62-31410cc6a6e5&source_impression_id=p3_1646243929_1vDrmiP9RimTULZk,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.35729,-16.78204']",65€
1208272?,Casa en la Naturaleza Las Piedras.,https://www.airbnb.es/rooms/1208272?adults=2&children=0&infants=0&check_in=2022-05-01&check_out=2022-05-08&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243663_IDy2A%2Fifn8Xp2ga%2B,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.3198,-16.8549']",75€
22103183,Casa para relajarse en El Tanque.,https://www.airbnb.es/rooms/22103183?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=e41fa938-5ab8-4ad6-b156-3bb81711cb5c&source_impression_id=p3_1646244377_f0yYjQW0iLiBbXO0,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.35819,-16.77577']",50€
54108205,El Miramar,https://www.airbnb.es/rooms/54108205?adults=2&children=0&infants=0&check_in=2022-05-17&check_out=2022-05-24&federated_search_id=177f6b8f-7eac-4115-89d0-59a2ef2faa1f&source_impression_id=p3_1646243687_8cT48sFMdUhRcBwU,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.3742,-16.8542']",40€
50455016,Casa Mara Tenerife - Apartamento de tres camas con vista al mar,https://www.airbnb.es/rooms/50455016?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=cf10691c-eb9c-4518-8c62-31410cc6a6e5&source_impression_id=p3_1646243728_ZJjbHA9VtCkWcXk%2B,3 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.36591,-16.77044']",36€
16555551,"Comodidad y relax, buena conexión wifi.",https://www.airbnb.es/rooms/16555551?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=cf10691c-eb9c-4518-8c62-31410cc6a6e5&source_impression_id=p3_1646243740_qqAbwy9%2Bf0%2FFvEcc,6 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.3641,-16.7731']",27€
24099701,APARTAMENTO ENTERO PRIMERA LINEA VISTAS AL MAR,https://www.airbnb.es/rooms/24099701?adults=2&children=0&infants=0&check_in=2022-05-12&check_out=2022-05-19&federated_search_id=cf10691c-eb9c-4518-8c62-31410cc6a6e5&source_impression_id=p3_1646243752_aeaiTsbZWkQtIrtB,"3 huéspedes · 1 dormitorio · 2 camas · 1,5 baños","['28.3717,-16.7675']",39€
29047427,Home2Book Garachico Ocean View +Wifi,https://www.airbnb.es/rooms/29047427?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=cf10691c-eb9c-4518-8c62-31410cc6a6e5&source_impression_id=p3_1646243775_0mgP%2BY%2F%2BjZRVXsoL,6 huéspedes · 3 dormitorios · 3 camas · 2 baños,"['28.37292,-16.78226']",244€ 
