,0,1,2,3,4
49772271,Loft nuevo en el corazón de Santa Cruz de Tenerife,https://www.airbnb.es/rooms/49772271?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565036_LIiuKyuz5wqCDX80,2 huéspedes · Estudio · 2 camas · 1 baño,"['28.4725,-16.2599']",57€
32691709,Amplia HABITACIÓN PRIVADA en Santa Cruz,https://www.airbnb.es/rooms/32691709?adults=2&children=0&infants=0&check_in=2022-05-18&check_out=2022-05-25&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565048_uNSev252uWL93iLJ,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,"['28.47438,-16.25087']",32€ 
44311756,Moderno apartamento urbano en barrio histórico 3ºI,https://www.airbnb.es/rooms/44311756?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565061_w8gsJz262qOUxnor,5 huéspedes · 2 dormitorios · 4 camas · 1 baño,[],64€
5212167?,"Céntrico, tranquilo y amplio para gente tranquila",https://www.airbnb.es/rooms/5212167?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565072_EL6dU%2FeaJzn%2FirR1,6 huéspedes · 3 dormitorios · 7 camas · 2 baños,"['28.47342,-16.25201']",80€ 
57320009,Luminoso apartamento en pleno centro,https://www.airbnb.es/rooms/573200098276582921?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565084_zP9daHiiPiVEsoAQ,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],70€
18525663,Nuevo ático de lujo en Mencey,https://www.airbnb.es/rooms/18525663?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565096_MepSJ3mABHQA7lQl,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.47471,-16.25495']",167€
22933859,Apartamento centro Santa Cruz,https://www.airbnb.es/rooms/22933859?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565108_KnqAnFeh5r7ot93r,5 huéspedes · 3 dormitorios · 4 camas · 1 baño,[],50€ 
27690770,Luminoso apartamento en Santa Cruz de Tenerife,https://www.airbnb.es/rooms/27690770?adults=2&children=0&infants=0&check_in=2022-05-12&check_out=2022-05-19&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565120_tnXQ8hT8ogD8x9tO,6 huéspedes · 4 dormitorios · 5 camas · 2 baños,"['28.47415,-16.26544']",90€
53224390,Precioso chalet en Santa Cruz con piscina,https://www.airbnb.es/rooms/53224390?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565133_Z7NXHr9GoiigVA1D,"6 huéspedes · 4 dormitorios · 4 camas · 2,5 baños",[],198€
50303773,Apartment in the City Center,https://www.airbnb.es/rooms/50303773?adults=2&children=0&infants=0&check_in=2022-05-03&check_out=2022-05-10&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565144_sGde%2FqjcXhxoAddL,5 huéspedes · 2 dormitorios · 3 camas · 2 baños,"['28.47401,-16.25148']",65€
