,0,1,2,3,4
52820110,Appartamento Costa Adeje,https://www.airbnb.es/rooms/52820110?adults=2&children=0&infants=0&check_in=2022-05-03&check_out=2022-05-10&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388233_fXA%2FhxZbI8rVBfHz,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],39€ 
47051473,Seaview relax,https://www.airbnb.es/rooms/47051473?adults=2&children=0&infants=0&check_in=2022-05-02&check_out=2022-05-09&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388245_uqqkapyc%2FY3sXfJL,3 huéspedes · Estudio · 1 cama · 1 baño,"['28.08571,-16.723']",50€
53120645,Apartamento Vista Atlántico,https://www.airbnb.es/rooms/53120645?adults=2&children=0&infants=0&check_in=2022-05-12&check_out=2022-05-19&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388257_3YQ57COPAIDsbSlB,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.08937,-16.72407']",50€
40178739,Sunny peace,https://www.airbnb.es/rooms/40178739?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388269_7GaW3cNdmXBKPWOd,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.0851,-16.7245']",46€
20254548,Las mejores vistas en Costa Adeje y exelente WiFi privado,https://www.airbnb.es/rooms/20254548?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388281_dzcA6v7Z%2B5WkttB7,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.0861,-16.7222']",40€
38446039,Acogedor apartamento con vistas al mar y a la piscina,https://www.airbnb.es/rooms/38446039?adults=2&children=0&infants=0&check_in=2022-05-05&check_out=2022-05-12&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388293_1CBk6TAYzjRK83Vw,3 huéspedes · 1 dormitorio · 3 camas · 1 baño,"['28.0846,-16.7241']",54€ 
35944308,Precioso apartamento con vistas al mar,https://www.airbnb.es/rooms/35944308?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388305_Qg6JuEbbgineg1Pk,3 huéspedes · 1 dormitorio · 4 camas · 1 baño,"['28.0867,-16.7252']",66€
36177419,Apartamento Santai,https://www.airbnb.es/rooms/36177419?adults=2&children=0&infants=0&check_in=2022-05-18&check_out=2022-05-25&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388318_7ed3ZGHuRXE2EOuV,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.0869,-16.7301']",55€
24980749,Apartamento planta baja en Costa Adeje,https://www.airbnb.es/rooms/24980749?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388330_FKMVsSYNKEwW6MXm,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.08549,-16.73046']",50€ 
22287370,Apartamento de lujo en Costa Adeje Torviscas,https://www.airbnb.es/rooms/22287370?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388342_1%2FWvMEIqK8z4yeRW,"5 huéspedes · 2 dormitorios · 5 camas · 1,5 baños","['28.08673,-16.72532']",69€ 
48748531,Estudio con vista a la terraza,https://www.airbnb.es/rooms/48748531?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388354_soM%2BCOjxDXkDKzNG,2 huéspedes · Estudio · 1 cama · 1 baño,"['28.08461,-16.72436']",51€
33233424,¡moderno! ¡Soleado! ¡Vista al atardecer! ¡Vista al mar! ¡Tecnología WiFi-6!,https://www.airbnb.es/rooms/33233424?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388366_lSC9xPWz0FZlVspV,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],50€
22976882,My Eden,https://www.airbnb.es/rooms/22976882?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388379_6E94lY6whvoTW3TE,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"['28.08852,-16.72219']",30€ 
52442237,Casa con vista a Costa Adeje,https://www.airbnb.es/rooms/52442237?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=d38ce57c-3119-43f4-9c34-6b3381f3a6bb&source_impression_id=p3_1646388390_%2Bc6u99eL%2F%2BN%2FAVlV,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.0857,-16.7237']",71€ 
