,0,1,2,3,4
9952867?,APARTAMENTO ACOGEDOR A PIE DE PLAYA,https://www.airbnb.es/rooms/9952867?adults=2&children=0&infants=0&check_in=2022-05-17&check_out=2022-05-24&federated_search_id=d54a4c63-fe6a-4658-909a-e06e47dc31ce&source_impression_id=p3_1646565978_xkuVxFj6P5%2Bomhup,2 huéspedes · Estudio · 3 camas · 1 baño,"['28.50223,-16.424']",28€
23019173,AMAZING TERRACE OVER THE SEA IN FISHING VILLAGE,https://www.airbnb.es/rooms/23019173?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566129_gdXqK8%2FO4yGKs4aN,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.5083,-16.4215']",55€
44653776,WONDERFUL Sea Views El Pris,https://www.airbnb.es/rooms/44653776?adults=2&children=0&infants=0&check_in=2022-05-27&check_out=2022-06-03&federated_search_id=d54a4c63-fe6a-4658-909a-e06e47dc31ce&source_impression_id=p3_1646566002_3LxrWBcl%2F3xP3wQ1,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.5097,-16.4208']",50€
22622873,Acogedor apartamento con vista al mar. A-38/4.5131,https://www.airbnb.es/rooms/22622873?adults=2&children=0&infants=0&check_in=2022-05-16&check_out=2022-05-23&federated_search_id=d54a4c63-fe6a-4658-909a-e06e47dc31ce&source_impression_id=p3_1646566015_h%2BE3yRp%2FwOQXp1E%2F,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.50353,-16.42468']",40€ 
53716668,Nahoare. Una terraza para conectar con el Mar.,https://www.airbnb.es/rooms/53716668?adults=2&children=0&infants=0&check_in=2022-05-02&check_out=2022-05-09&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566190_EQq6ECicw9GbuZMA,"3 huéspedes · Estudio · 1 cama · 1,5 baños","['28.50197,-16.42376']",45€ 
38670888,Cliffhanger: disfruta de unas vistas espectaculares,https://www.airbnb.es/rooms/38670888?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566178_o4smEOvahSZfnDeh,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.5006,-16.4221']",67€
56205587,Casa rural el El Sauzal,https://www.airbnb.es/rooms/562055872773760183?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=d54a4c63-fe6a-4658-909a-e06e47dc31ce&source_impression_id=p3_1646566050_%2FbK0h5ZB1iISW4kW,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.48318,-16.42852']",28€
49582871,Disfruta anclado al mar con vistas increíbles,https://www.airbnb.es/rooms/49582871?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566202_GypsABXS8fwMTm%2BW,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.50142,-16.42483']",60€
48104627,"MARAZUL, MESA DEL MAR",https://www.airbnb.es/rooms/48104627?adults=2&children=0&infants=0&check_in=2022-05-11&check_out=2022-05-18&federated_search_id=d54a4c63-fe6a-4658-909a-e06e47dc31ce&source_impression_id=p3_1646566075_dKpSLeceVafa8umH,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.50295,-16.42624']",43€
32103774,Casa La Dula,https://www.airbnb.es/rooms/32103774?adults=2&children=0&infants=0&check_in=2022-05-03&check_out=2022-05-10&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566165_lhs2Gc6MPmz7%2BvAX,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.47664,-16.44083']",70€
50725877,Casita independiente frente al Mar....,https://www.airbnb.es/rooms/50725877?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566390_KWf9hjNbcyp9u%2Bxq,3 huéspedes · 3 dormitorios · 3 camas · 1 baño,"['28.5098,-16.4193']",49€
28048181,Las mejores vistas frente al mar!,https://www.airbnb.es/rooms/28048181?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566153_y9cfWg2AVmDQOwuo,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.50894,-16.42036']",40€
53439926,Cómodo estudio en el norte de Tenerife,https://www.airbnb.es/rooms/53439926?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566569_pKqxZX93jrB%2FzY6r,2 huéspedes · Estudio · 2 camas · 1 baño,"['28.4742,-16.4279']",36€ 
26092193,Apartment Inside the wave,https://www.airbnb.es/rooms/26092193?adults=2&children=0&infants=0&check_in=2022-05-21&check_out=2022-05-26&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566226_QeCUt1toChF4w9VX,7 huéspedes · 2 dormitorios · 3 camas · 2 baños,"['28.50149,-16.42552']",65€
4007385?,¡Las mejores vistas de Tenerife!,https://www.airbnb.es/rooms/4007385?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566366_ZA2GVFvFRhSI8X%2Fn,"4 huéspedes · 2 dormitorios · 4 camas · 1,5 baños","['28.4779,-16.4382']",60€
40867379,Apartamento en el Pris junto al mar,https://www.airbnb.es/rooms/40867379?adults=2&children=0&infants=0&check_in=2022-05-10&check_out=2022-05-17&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566250_Ljx9sDe5fawBjjyX,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.51044,-16.41968']",45€
24778815,"Apartment on the sea, Tenerife",https://www.airbnb.es/rooms/24778815?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566486_Kf0ONyBbzcUdLK00,"6 huéspedes · 2 dormitorios · 3 camas · 1,5 baños","['28.50133,-16.42337']",54€
50954187,Piso Mesa del Mar,https://www.airbnb.es/rooms/50954187?adults=2&children=0&infants=0&check_in=2022-05-21&check_out=2022-05-28&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566426_gOKNEW9R%2B%2BvCgmTQ,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.50129,-16.42161']",38€
30088184,Sunset Mesa del Mar,https://www.airbnb.es/rooms/30088184?adults=2&children=0&infants=0&check_in=2022-05-16&check_out=2022-05-23&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566450_H6pQW318PP7UQ7hr,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.49933,-16.41319']",49€ 
28903320,Apartamento en Mesa del Mar,https://www.airbnb.es/rooms/28903320?adults=2&children=0&infants=0&check_in=2022-05-03&check_out=2022-05-08&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566299_Nwufx9cR2GEyY1mS,3 huéspedes · Estudio · 2 camas · 1 baño,"['28.50368,-16.42001']",55€
54108129,Estudio c/piscinas naturales y vistas increíbles,https://www.airbnb.es/rooms/54108129?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566312_RI0UJZFafe%2FPCByg,2 huéspedes · Estudio · 2 camas · 1 baño,[],49€ 
49826905,Agradable casa costera zona norte de Tenerife,https://www.airbnb.es/rooms/498269055360497631?adults=2&children=0&infants=0&check_in=2022-05-15&check_out=2022-05-22&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566323_LOnJVvsi20PL3XNb,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.51008,-16.42105']",50€ 
22114626,"Loft with mezzanine in El Sauzal, Tenerife North",https://www.airbnb.es/rooms/22114626?adults=2&children=0&infants=0&check_in=2022-05-17&check_out=2022-05-24&federated_search_id=26845d0e-b1c6-4ada-9b04-a2f40d1a0e98&source_impression_id=p3_1646566335_KI%2FmQ7ZZn637vAS1,"4 huéspedes · 1 dormitorio · 2 camas · 1,5 baños","['28.4797,-16.4374']",40€ 
40080188,"EL PRIS, BALCON DEL MAR",https://www.airbnb.es/rooms/40080188?adults=2&children=0&infants=0&check_in=2022-05-03&check_out=2022-05-10&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566355_ZpoBtLUZ2KYg9uVl,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.51102,-16.42184']",56€
39455270,Apartamento Maudes StarAps Tenerife Canarias,https://www.airbnb.es/rooms/39455270?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566636_90GXnWFq1uE9tS7y,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.46864,-16.43622']",76€
30503949,El Escondite,https://www.airbnb.es/rooms/30503949?adults=2&children=0&infants=0&check_in=2022-05-21&check_out=2022-05-28&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566402_52GV3QS2ZyxNbiBM,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.47631,-16.43665']",55€
53340640,Green Coast Suite,https://www.airbnb.es/rooms/53340640?adults=2&children=0&infants=0&check_in=2022-05-03&check_out=2022-05-10&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566414_MdsAy5OdifmZ81sI,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.50332,-16.42513']",48€
45434283,Modern studio on the beach,https://www.airbnb.es/rooms/45434283?adults=2&children=0&infants=0&check_in=2022-05-25&check_out=2022-06-01&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566438_HrhnJC3jJkfBLx0%2B,2 huéspedes · Estudio · 1 cama · 1 baño,"['28.50352,-16.42469']",35€
51590850,Acogedor apartamento rural El Romero,https://www.airbnb.es/rooms/51590850?adults=2&children=0&infants=0&check_in=2022-05-28&check_out=2022-06-04&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566462_DHkkk%2B4N5IoNTpKW,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.48051,-16.40812']",76€
48668484,"APARTAMENTO EN LA PLAYA, FREE WIFI, PISCINA, RELAX",https://www.airbnb.es/rooms/48668484?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566474_pHfCFzjzCy8iGkBB,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.50299,-16.42299']",37€
39105634,Wonderful view,https://www.airbnb.es/rooms/39105634?adults=2&children=0&infants=0&check_in=2022-05-10&check_out=2022-05-17&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566660_PA8GwbtU9Rc%2Fb%2ByV,5 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.50063,-16.42426']",66€
51690825,Ocean View El Pris,https://www.airbnb.es/rooms/51690825?adults=2&children=0&infants=0&check_in=2022-05-28&check_out=2022-06-04&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566510_58eiOBoeelL5qW6N,6 huéspedes · 3 dormitorios · 6 camas · 1 baño,"['28.50799,-16.42106']",93€
48199530,Los atardeceres más bellos del Sauzal,https://www.airbnb.es/rooms/48199530?adults=2&children=0&infants=0&check_in=2022-05-21&check_out=2022-05-28&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566522_WUqAsG6l75ag27RC,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],43€ 
41547322,Piscina natural frente al mar en El Pris,https://www.airbnb.es/rooms/41547322?adults=2&children=0&infants=0&check_in=2022-05-18&check_out=2022-05-25&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566533_PMFi5uCER9xNq9wO,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.5094,-16.4212']",69€ 
34885038,The BlueStudio-Ideal to relax & Explore Tenerife,https://www.airbnb.es/rooms/34885038?adults=2&children=0&infants=0&check_in=2022-05-12&check_out=2022-05-19&federated_search_id=79ef3b91-5b23-4825-8623-758013d7cd10&source_impression_id=p3_1646566545_KeiWS%2F6P75P0ZC4x,4 huéspedes · Estudio · 2 camas · 1 baño,"['28.4989,-16.4134']",40€ 
44992504,Brisamar,https://www.airbnb.es/rooms/44992504?adults=2&children=0&infants=0&check_in=2022-05-16&check_out=2022-05-23&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566612_03BtIu4c0Sf3OKVQ,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.5106,-16.4200']",40€
31134382,PINTORA TAGORO,https://www.airbnb.es/rooms/31134382?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566684_GyLlKTlE4CXa9bb%2B,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.50887,-16.410']",40€ 
18834896,UN BALCÓN AL MAR,https://www.airbnb.es/rooms/18834896?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=1736916d-722c-4995-995f-37c5b58065b2&source_impression_id=p3_1646567093_PG2bpZ6RgSWlga48,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.50224,-16.42407']",38€
30623829,PURA VIDA,https://www.airbnb.es/rooms/30623829?adults=2&children=0&infants=0&check_in=2022-05-23&check_out=2022-05-30&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566918_ahqfm%2F6%2Fd1ntxcoL,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.49778,-16.41458']",45€
38688557,Casa Lala,https://www.airbnb.es/rooms/38688557?adults=2&children=0&infants=0&check_in=2022-05-21&check_out=2022-05-28&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566648_%2BNcElcB9v%2BSICX7K,6 huéspedes · 2 dormitorios · 4 camas · 1 baño,"['28.49057,-16.41732']",45€ 
36693046,"Apartamento con vistas al mar. El Pris, Tacoronte.",https://www.airbnb.es/rooms/36693046?adults=2&children=0&infants=0&check_in=2022-05-02&check_out=2022-05-09&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566672_Hq4Gt3hDotgqDgaf,5 huéspedes · 3 dormitorios · 4 camas · 1 baño,"['28.5093,-16.4203']",45€ 
43764724,La casa en el mar The seashore house,https://www.airbnb.es/rooms/43764724?adults=2&children=0&infants=0&check_in=2022-05-10&check_out=2022-05-17&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566696_2JcsXf6rLZ2u1dJ0,5 huéspedes · 3 dormitorios · 3 camas · 1 baño,"['28.50905,-16.42094']",60€
9264086?,Aquí se puede relajar maravillosamente,https://www.airbnb.es/rooms/9264086?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566708_aG%2BjZMtaTAmzkEQH,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.48678,-16.42147']",40€ 
39350369,CRYSTAL OCEAN VILLA,https://www.airbnb.es/rooms/39350369?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646567025_M8qkmqdITuHKRnl5,"8 huéspedes · 4 dormitorios · 5 camas · 4,5 baños","['28.47837,-16.43941']",324€
50782317,Tenerife Village Finca Paraiso,https://www.airbnb.es/rooms/50782317?adults=2&children=0&infants=0&check_in=2022-05-21&check_out=2022-05-28&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566732_cPjGnep3hrG3Ufwl,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,[],69€
31799579,Casa Helen,https://www.airbnb.es/rooms/31799579?adults=2&children=0&infants=0&check_in=2022-05-05&check_out=2022-05-12&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646567061_vQsQakJCUDU4etVI,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,"['28.46986,-16.44208']",160€
49054418,Apartament inside the wave II,https://www.airbnb.es/rooms/49054418?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566756_HcIS4MTkFJF4J4OD,"4 huéspedes · 1 dormitorio · 2 camas · 1,5 baños","['28.50349,-16.42578']",60€
28237396,Ojalá estuvieras aquí,https://www.airbnb.es/rooms/28237396?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566768_KbD7P4LkTRdpz6bk,4 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.5014,-16.4214']",86€
54611986,Apartamento en el norte de la isla TENERIFE,https://www.airbnb.es/rooms/546119866441585708?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566779_FS2Y%2FidCxpDmDMFd,3 huéspedes · 1 dormitorio · 3 camas · 1 baño,"['28.50273,-16.42676']",37€
42849177,Sunset Sea Terrace,https://www.airbnb.es/rooms/42849177?adults=2&children=0&infants=0&check_in=2022-05-04&check_out=2022-05-11&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566966_vFgubwx1bgVmIKNP,2 huéspedes · Estudio · 1 cama · 1 baño,"['28.49923,-16.41447']",52€
48877971,"Casa ""Los Naranjeros""",https://www.airbnb.es/rooms/48877971?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=1736916d-722c-4995-995f-37c5b58065b2&source_impression_id=p3_1646567320_907TuTRjxx5OhRZN,4 huéspedes · 1 dormitorio · 4 camas · 1 baño,"['28.4856,-16.3912']",48€ 
21710531,Villa El Riego,https://www.airbnb.es/rooms/21710531?adults=2&children=0&infants=0&check_in=2022-05-12&check_out=2022-05-19&federated_search_id=b7be545e-965a-48d1-8588-fa01a9c1b191&source_impression_id=p3_1646566815_Ad37GMVhBNazebdv,4 huéspedes · 2 dormitorios · 3 camas · 3 baños,"['28.47715,-16.44194']",180€ 
29801347,Tacoronte: Del Norte al Mar,https://www.airbnb.es/rooms/29801347?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566989_Q29TBKIwnSGUJDme,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],37€
337645?a,ESPECTACULARES VISTAS DE TENERIFE NORTE,https://www.airbnb.es/rooms/337645?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566847_Gco%2BZk60U%2BaBuU6p,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.5027,-16.4262']",56€
37700918,Comfortable Apartment Well Located in the North,https://www.airbnb.es/rooms/37700918?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566858_XBid1MmLczvylJ8n,2 huéspedes · Estudio · 2 camas · 1 baño,"['28.4742,-16.4282']",38€ 
52109925,SALITRE SUITE,https://www.airbnb.es/rooms/52109925?adults=2&children=0&infants=0&check_in=2022-05-18&check_out=2022-05-25&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566870_VuXMVdOAXyrhA4Rb,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.50388,-16.42588']",65€ 
4554552?,Acogedor y tranquilo,https://www.airbnb.es/rooms/4554552?adults=2&children=0&infants=0&check_in=2022-05-02&check_out=2022-05-09&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566882_YYIo52Xco7f%2FoFrv,"4 huéspedes · 2 dormitorios · 2 camas · 1,5 baños",[],40€ 
41765131,Encantador apartamento frente al mar en El Pris,https://www.airbnb.es/rooms/41765131?adults=2&children=0&infants=0&check_in=2022-05-02&check_out=2022-05-09&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566893_j64hrMuXrwCYneXR,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.5093,-16.4211']",41€ 
41704095,Apartamento Bello Atardecer,https://www.airbnb.es/rooms/41704095?adults=2&children=0&infants=0&check_in=2022-05-25&check_out=2022-06-01&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566906_L7GOGe43bZVNpUdz,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.4984,-16.4135']",43€ 
34475274,"Loft on the Sea,Tenerife",https://www.airbnb.es/rooms/34475274?adults=2&children=0&infants=0&check_in=2022-05-18&check_out=2022-05-25&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566930_UqFmb0nbjRCKQNVI,4 huéspedes · 1 dormitorio · 3 camas · 1 baño,"['28.50089,-16.42264']",47€
52180956,Disfruta anclado al mar con vistas increíbles I,https://www.airbnb.es/rooms/52180956?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566942_dVDsTfpN24LAxcaU,5 huéspedes · 2 dormitorios · 4 camas · 2 baños,"['28.50309,-16.42625']",80€
51590851,Acogedor apartamento rural La Lavanda,https://www.airbnb.es/rooms/51590851?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566954_xVFz68izAQSZjZeM,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.47925,-16.40979']",89€
52632035,BELLAVISTA,https://www.airbnb.es/rooms/52632035?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646566977_5HqUTum8YiIkw4Ai,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.49725,-16.41389']",43€
18051919,LA CASITA DEL ACANTILADO,https://www.airbnb.es/rooms/18051919?adults=2&children=0&infants=0&check_in=2022-05-09&check_out=2022-05-16&federated_search_id=d7326d6c-7386-489e-9e1d-27e126a502c2&source_impression_id=p3_1646567001_tDhUXIJY0xhwcN2t,4 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.5035,-16.4222']",60€ 
