,0,1,2,3,4
51077133,LIVE MEDANO CASANOVA 3,https://www.airbnb.es/rooms/51077133?adults=2&children=0&infants=0&check_in=2022-05-11&check_out=2022-05-18&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513273_gzAr6DXvF3yrd1L4,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.04562,-16.53731']",53€ 
15528754,Bonito estudio,https://www.airbnb.es/rooms/15528754?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513285_F6psedYKJVuidg37,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.0439,-16.5352']",36€
20321749,Apartamento playa medano,https://www.airbnb.es/rooms/20321749?adults=2&children=0&infants=0&check_in=2022-05-13&check_out=2022-05-20&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513297_CRP2CqVsAtftwb1J,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.04661,-16.53555']",36€ 
53704766,Primera línea con vistas al mar,https://www.airbnb.es/rooms/53704766?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513309_zaT7pTDuVbM6qSvt,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.04474,-16.53724']",50€
46520368,Apartamento céntrico y luminoso en El Médano,https://www.airbnb.es/rooms/46520368?adults=2&children=0&infants=0&check_in=2022-05-11&check_out=2022-05-18&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513320_LuVv9U%2BA1vN97M0j,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.04492,-16.53685']",43€ 
27255942,Medano. 2 hab. 200 meters Playa El Cabezo,https://www.airbnb.es/rooms/27255942?adults=2&children=0&infants=0&check_in=2022-05-12&check_out=2022-05-19&federated_search_id=9001c02b-54b9-4a16-b57c-7638b9eda194&source_impression_id=p3_1646513554_jhv%2BDT%2B%2FP3bMZxPy,5 huéspedes · 2 dormitorios · 2 camas · 2 baños,"['28.04601,-16.53608']",48€
16305475,"Médano:cerca del mar, balcón con vistas a 2 playas",https://www.airbnb.es/rooms/16305475?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513344_8aePYSG376Vlcj7B,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.0439,-16.5343']",46€
45712117,Apartamento muy céntrico y funcional.,https://www.airbnb.es/rooms/45712117?adults=2&children=0&infants=0&check_in=2022-05-04&check_out=2022-05-11&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513356_lvQFmrroZco3m08e,"3 huéspedes · 1 dormitorio · 3 camas · 1,5 baños","['28.04634,-16.53925']",30€ 
16038564,"Apartamento cariñoso con balcón (sur),100m del mar",https://www.airbnb.es/rooms/16038564?adults=2&children=0&infants=0&check_in=2022-05-27&check_out=2022-06-03&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513369_0KGxFbxfXNBZufxC,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.04494,-16.53898']",50€
17019796,"Luminoso,acogedor apto.El Médano 2 min de la playa",https://www.airbnb.es/rooms/17019796?adults=2&children=0&infants=0&check_in=2022-05-23&check_out=2022-05-30&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513380_BO7FDfxI4Ub7uAQ1,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],34€
47088270,Loft Canary Dream,https://www.airbnb.es/rooms/47088270?adults=2&children=0&infants=0&check_in=2022-05-09&check_out=2022-05-16&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513392_pef3%2BsXX4fe3ds0L,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.04387,-16.53917']",38€
44371933,ático cerca del mar,https://www.airbnb.es/rooms/44371933?adults=2&children=0&infants=0&check_in=2022-05-01&check_out=2022-05-06&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513404_ldeOcCKK%2FTnRJxZx,4 huéspedes · 1 dormitorio · 1 baño,"['28.0452,-16.5396']",55€
45663948,Apartamento céntrico,https://www.airbnb.es/rooms/45663948?adults=2&children=0&infants=0&check_in=2022-05-01&check_out=2022-05-06&federated_search_id=9001c02b-54b9-4a16-b57c-7638b9eda194&source_impression_id=p3_1646513566_PvE1It8UfDbLR7nM,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.04653,-16.53658']",40€
2600802?,PRECIOSO ÁTICO DE PLAYA,https://www.airbnb.es/rooms/2600802?adults=2&children=0&infants=0&check_in=2022-05-07&check_out=2022-05-14&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513428_2A1G53Vt1SBKnyYE,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.04387,-16.53699']",60€ 
21149921,Cosy & central beach apartment Médano. Free wifi,https://www.airbnb.es/rooms/21149921?adults=2&children=0&infants=0&check_in=2022-05-16&check_out=2022-05-23&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513440_bT676uXmkJGDzdfB,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.04576,-16.53479']",38€
10667469,Disfruta de El Médano! Ahora con WIFI,https://www.airbnb.es/rooms/10667469?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513452_%2F3U8Z6cMqWbu%2FioK,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.04475,-16.53737']",50€ 
15483033,MEDANO POOL & WIFI,https://www.airbnb.es/rooms/15483033?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513464_CEwqcPNvPYKL1%2FdY,4 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.0438,-16.5356']",62€ 
49744871,Apartamento con dos terrazas y piscina comunitaria,https://www.airbnb.es/rooms/49744871?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=9001c02b-54b9-4a16-b57c-7638b9eda194&source_impression_id=p3_1646513710_zyphqhlP4iDLWP7I,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.04403,-16.53499']",50€
56454965,Apartamento renovado con terraza grande,https://www.airbnb.es/rooms/564549652571643490?adults=2&children=0&infants=0&check_in=2022-05-02&check_out=2022-05-09&federated_search_id=5a8052b7-7e0f-458b-bb19-fc94f31e2b4c&source_impression_id=p3_1646513488_SLIygI%2BLOQV4IVsd,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.04463,-16.53466']",60€ 
