,0,1,2,3,4
32010297,Apartamento tranquilo en una casa con jardín,https://www.airbnb.es/rooms/32010297?adults=2&children=0&infants=0&check_in=2022-05-15&check_out=2022-05-22&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562208_cpsAK8zp4M1R2qoG,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.49767,-16.31283']",38€
17253699,Ático La Laguna con terraza y vistas,https://www.airbnb.es/rooms/17253699?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562220_TtgZSpDPzBGqjGCd,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.48889,-16.32225']",45€ 
17825456,Apartamento Plaza de San Benito,https://www.airbnb.es/rooms/17825456?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562232_2emdB7uHYmd1SaZ2,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.4895,-16.3266']",55€ 
26268516,EL MIRADOR DE VIANA.,https://www.airbnb.es/rooms/26268516?adults=2&children=0&infants=0&check_in=2022-05-05&check_out=2022-05-12&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562244_mPEIsn39lpO98NBU,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,[],57€
6130632?,"""Casita Níspero""",https://www.airbnb.es/rooms/6130632?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562255_zZr10bzjhhVJ2Wcr,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.51267,-16.35865']",50€
27825405,Live La Laguna Heraclio 2,https://www.airbnb.es/rooms/27825405?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562268_fE0Kwi8YphMkwZu%2B,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.48351,-16.31362']",55€ 
50584958,Pequeño Apartamento en el Socorro (Tegueste),https://www.airbnb.es/rooms/50584958?adults=2&children=0&infants=0&check_in=2022-05-28&check_out=2022-06-04&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562280_J8scAKxWgQdQyuXe,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.51697,-16.36312']",27€ 
29825909,ROOM 2 - 1888 CANARY COTTAGE BESIDE THE AIRPORT,https://www.airbnb.es/rooms/29825909?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562292_%2BEqfch2mP2eBOVjT,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,[],26€
50702663,Cosy Apartment La Laguna Unesco Heritage city,https://www.airbnb.es/rooms/50702663?adults=2&children=0&infants=0&check_in=2022-05-17&check_out=2022-05-24&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562304_cGWOyisWg7cpE41G,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.48408,-16.31587']",45€
46726270,"LOFT MODERNO EN PARAÍSO RURAL, RELAX, WIFI, GOLF",https://www.airbnb.es/rooms/46726270?adults=2&children=0&infants=0&check_in=2022-05-21&check_out=2022-05-28&federated_search_id=349c2158-7fdb-4dfb-8191-3e8f9bb9a7d5&source_impression_id=p3_1646562316_5z0YkXFLrc%2F1F2XN,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.48452,-16.37738']",46€
