,0,1,2,3,4
46231404,"Gran casa de 3 dormitorios, plantación de plátanos y piscina climatizada",https://www.airbnb.es/rooms/46231404?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=d1a9299d-0e23-42c4-8315-8b1be7ad00f6&source_impression_id=p3_1646478830_13BGREnIcX1X2zTs,"6 huéspedes · 3 dormitorios · 5 camas · 3,5 baños","['28.03926,-16.635']",114€
8712622?,Sunny Retreat,https://www.airbnb.es/rooms/8712622?adults=2&children=0&infants=0&check_in=2022-05-16&check_out=2022-05-23&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478355_NL9cH4Y%2BEvhCedEX,4 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],50€
49499399,Lykke outdoor hot tube private,https://www.airbnb.es/rooms/49499399?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478368_rLcGda13upADHxMt,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños",[],120€ 
46014648,Tranquila y pintoresca plantación de plátanos y piscina climatizada 2,https://www.airbnb.es/rooms/46014648?adults=2&children=0&infants=0&check_in=2022-05-15&check_out=2022-05-22&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478395_nIAeYuM%2FZNASh5ON,5 huéspedes · 2 dormitorios · 2 baños,"['28.0378,-16.6341']",92€
49507821,AMANI SUIT JACUZZY,https://www.airbnb.es/rooms/49507821?adults=2&children=0&infants=0&check_in=2022-05-25&check_out=2022-06-01&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478099_MQPDqt0sDxJfgdgz,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños",[],95€ 
2589525?,"Casita 2, Caserio de Guaza",https://www.airbnb.es/rooms/2589525?adults=2&children=0&infants=0&check_in=2022-05-31&check_out=2022-06-07&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478125_bdUHxF7Ht5GR69tu,6 huéspedes · 3 dormitorios · 5 camas · 1 baño,[],127€
30058856,Tenerife low cost solution & Family treatment!,https://www.airbnb.es/rooms/30058856?adults=2&children=0&infants=0&check_in=2022-05-28&check_out=2022-06-04&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478181_gsr8a9zsopOznKGp,4 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],37€
52836880,Moderno apartamento 2BDR en Guargacho,https://www.airbnb.es/rooms/52836880?adults=2&children=0&infants=0&check_in=2022-05-23&check_out=2022-05-30&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478236_RlKcYqYYY9tP2TJW,4 huéspedes · 2 dormitorios · 4 camas · 1 baño,[],40€ 
22502855,Caravana 4 tus vacaciones en Tenerife (Canarias) con WiFi,https://www.airbnb.es/rooms/22502855?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478249_GrlwRp2ARNq257kd,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,[],59€
39883408,"Villa Buda, private garden pool jacuzzi BBQ area",https://www.airbnb.es/rooms/39883408?adults=2&children=0&infants=0&check_in=2022-05-05&check_out=2022-05-12&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478277_3E4yyCfgkHHxNw7E,"8 huéspedes · 4 dormitorios · 6 camas · 2,5 baños",[],240€
42175206,Casa de vacaciones para vacaciones individuales,https://www.airbnb.es/rooms/42175206?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478290_v6PceYEQgvlcxOcs,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,[],50€
48604068,Bernegal Maday SPA suit natural,https://www.airbnb.es/rooms/48604068?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478304_dZJ%2F7heuMpCUmU9S,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,[],93€ 
50631268,"Casa Tenerife 2 con piscina, jardín y terraza; aparcamiento disponible",https://www.airbnb.es/rooms/50631268?adults=2&children=0&infants=0&check_in=2022-05-28&check_out=2022-06-04&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478317_3oOLCy7lraTpednG,6 huéspedes · 3 dormitorios · 3 camas · 3 baños,[],345€ 
37801169,Apartamento independiente en Villa Golf del Sur,https://www.airbnb.es/rooms/37801169?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=b30926f4-1a5a-4439-a5eb-ed371a27d059&source_impression_id=p3_1646478331_kr%2BZS7UVeoFc%2FlY5,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.03418,-16.60995']",63€
14234606,El Refugio de Tenerife Sur,https://www.airbnb.es/rooms/14234606?adults=2&children=0&infants=0&check_in=2022-05-04&check_out=2022-05-11&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478451_j3%2B6XN9ahoyeqhWu,5 huéspedes · 2 dormitorios · 5 camas · 1 baño,[],82€
4299862?,CASA CORONEL - CASERÍO DE GUAZA,https://www.airbnb.es/rooms/4299862?adults=2&children=0&infants=0&check_in=2022-05-08&check_out=2022-05-15&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478465_rrK92JQwyuJ8eQ5j,6 huéspedes · 3 dormitorios · 5 camas · 3 baños,[],180€
23933710,"Orchilla, cozy wooden house",https://www.airbnb.es/rooms/23933710?adults=2&children=0&infants=0&check_in=2022-05-27&check_out=2022-06-03&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478479_Nni7OfCwuS4e6kbh,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,[],82€
39102932,Villa independiente con una inmensa piscina climatizada!,https://www.airbnb.es/rooms/39102932?adults=2&children=0&infants=0&check_in=2022-05-30&check_out=2022-06-06&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478493_8y2zEyrl5rEzQTAq,6 huéspedes · 3 dormitorios · 3 camas · 3 baños,[],290€
50952767,San Andres Resort Unit 220,https://www.airbnb.es/rooms/50952767?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478508_gOhK5TBSsQC%2FCKEe,4 huéspedes · 1 dormitorio · 12 camas · 2 baños,[],116€
46977908,MACARONESIA LOVE SPA,https://www.airbnb.es/rooms/46977908?adults=2&children=0&infants=0&check_in=2022-05-28&check_out=2022-06-04&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478548_5O2jyoMMQlHOvmAN,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,[],73€ 
42731476,Casa Limona en el soleado sur de Tenerife,https://www.airbnb.es/rooms/42731476?adults=2&children=0&infants=0&check_in=2022-05-04&check_out=2022-05-11&federated_search_id=77d9fe64-c7b1-41bb-9505-ec3a20aa6d0c&source_impression_id=p3_1646478576_hTUHfCO99hNn%2BFXh,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,[],55€
